mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__class_weight,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.469405746459961,0.1252393083032908,0.11233377456665039,0.011843487534057402,75,3,,scale,"{'selector__k': 75, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.434732307325021,0.5218952544669345,0.5136015166299784,0.48850780459476106,0.4425497441626474,0.4802573254358685,0.03579947370061838,41,0.9632049500927816,0.9691062436295589,0.9534382583369799,0.9667092877499575,0.9481921823275518,0.9601301844273659,0.00800757381685843
1.3715172290802002,0.10654215132563807,0.1107625961303711,0.014526739992708024,75,3,,auto,"{'selector__k': 75, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.434732307325021,0.5218952544669345,0.5136015166299784,0.48850780459476106,0.4425497441626474,0.4802573254358685,0.03579947370061838,41,0.9632049500927816,0.9691062436295589,0.9534382583369799,0.9667092877499575,0.9481921823275518,0.9601301844273659,0.00800757381685843
1.5810633659362794,0.03607578131397507,0.13477039337158203,0.013907155936840485,150,1,,scale,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4019250351325823,0.5319233921760865,0.5652668447097707,0.4596445005307473,0.4366671249778019,0.47908537950539776,0.06058064932627712,43,0.9125265800234876,0.896305354115814,0.8924307474045581,0.9110989752225505,0.8739916768312365,0.8972706667195294,0.014072903214405926
1.5855218887329101,0.045402321492514164,0.13968710899353026,0.01959217297618085,150,1,,auto,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.4019250351325823,0.5319233921760865,0.5652668447097707,0.4596445005307473,0.4366671249778019,0.47908537950539776,0.06058064932627712,43,0.9125265800234876,0.896305354115814,0.8924307474045581,0.9110989752225505,0.8739916768312365,0.8972706667195294,0.014072903214405926
1.651921796798706,0.08885668496575862,0.13501806259155275,0.011893485253539707,150,1,balanced,scale,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.4073753644443672,0.5268179671180422,0.5496317764516979,0.470047047971886,0.4377533396256143,0.4783250991223215,0.05326285596658553,45,0.9065999279725055,0.8858071526015531,0.8906253416122402,0.9144586922074606,0.8775316626587226,0.8950045554104964,0.013579306435916195
1.6285576343536377,0.17614948740150216,0.14274487495422364,0.018500646305355698,150,1,balanced,auto,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.4073753644443672,0.5268179671180422,0.5496317764516979,0.470047047971886,0.4377533396256143,0.4783250991223215,0.05326285596658553,45,0.9065999279725055,0.8858071526015531,0.8906253416122402,0.9144586922074606,0.8775316626587226,0.8950045554104964,0.013579306435916195
1.3754259109497071,0.07570179882525206,0.11551804542541504,0.012332619813340846,100,1,balanced,auto,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.43300495499073993,0.5004979729707911,0.5661885066281437,0.4760956199900175,0.41512499433375877,0.4781824097826902,0.05341283029121395,47,0.8724237498725398,0.8392700472911353,0.8455244458697843,0.8734212431430433,0.8415646785300361,0.8544408329413077,0.015225579272115437
1.434360408782959,0.03737152747364411,0.11797266006469727,0.009408796578318113,100,1,balanced,scale,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.43300495499073993,0.5004979729707911,0.5661885066281437,0.4760956199900175,0.41512499433375877,0.4781824097826902,0.05341283029121395,47,0.8724237498725398,0.8392700472911353,0.8455244458697843,0.8734212431430433,0.8415646785300361,0.8544408329413077,0.015225579272115437
1.9118403911590576,0.125616749057053,0.16300182342529296,0.03118681511655883,200,1,,auto,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'auto'}",0.4123853090050273,0.515564458816619,0.5345399170940517,0.48680091286925253,0.43490278400657423,0.47683867635830496,0.04656440957698451,49,0.928147760925751,0.9172218477996027,0.9052652921267709,0.9185716143039391,0.9036481905085871,0.9145709411329301,0.009091361969372807
1.983634614944458,0.20942093301358009,0.17546329498291016,0.05933033674681489,200,1,,scale,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4123853090050273,0.515564458816619,0.5345399170940517,0.48680091286925253,0.43490278400657423,0.47683867635830496,0.04656440957698451,49,0.928147760925751,0.9172218477996027,0.9052652921267709,0.9185716143039391,0.9036481905085871,0.9145709411329301,0.009091361969372807
1.8280538082122804,0.0901755269782023,0.15908536911010743,0.020602300719319212,200,1,balanced,auto,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto'}",0.4145296344967446,0.5088717107264453,0.5580575826154573,0.484537866391979,0.39970932112970825,0.4731412230720669,0.0590675915934929,51,0.9269891104311753,0.9182951245389169,0.903137777282609,0.926397354714264,0.9069108768232185,0.9163460487580368,0.009814105302183313
2.0158681869506836,0.17183874414644074,0.17952275276184082,0.05342698361608921,200,1,balanced,scale,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.4145296344967446,0.5088717107264453,0.5580575826154573,0.484537866391979,0.39970932112970825,0.4731412230720669,0.0590675915934929,51,0.9269891104311753,0.9182951245389169,0.903137777282609,0.926397354714264,0.9069108768232185,0.9163460487580368,0.009814105302183313
1.5463945865631104,0.07256145991294503,0.11947240829467773,0.02263806263354622,75,1,,scale,"{'selector__k': 75, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4054413799230167,0.48156533098170784,0.5334514983989517,0.47644161163169324,0.46826498714107073,0.473032961615288,0.04080729176328184,53,0.8404459315070639,0.8221281488906993,0.81969652242658,0.8457082760096128,0.8241711806441214,0.8304300118956155,0.010555052763193825
